,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,species_id,genus,species,taxa
321,322,10,17,1977,4,DS,F,47.0,,DS,Dipodomys,spectabilis,Rodent
322,323,10,17,1977,17,DO,F,33.0,31.0,DO,Dipodomys,ordii,Rodent
323,324,10,17,1977,7,,,,,,,,
324,325,10,17,1977,10,,,,,,,,
325,326,10,17,1977,23,,,,,,,,
326,327,10,18,1977,8,DS,F,50.0,,DS,Dipodomys,spectabilis,Rodent
327,328,10,18,1977,16,DM,F,,43.0,DM,Dipodomys,merriami,Rodent
328,329,10,18,1977,5,DS,F,47.0,,DS,Dipodomys,spectabilis,Rodent
329,330,10,18,1977,5,DM,M,37.0,43.0,DM,Dipodomys,merriami,Rodent
330,331,10,18,1977,12,DS,F,50.0,,DS,Dipodomys,spectabilis,Rodent
331,332,10,18,1977,12,PF,M,16.0,8.0,PF,Perognathus,flavus,Rodent
332,333,10,18,1977,19,OX,,,,OX,Onychomys,sp.,Rodent
333,334,10,18,1977,5,DM,F,37.0,45.0,DM,Dipodomys,merriami,Rodent
334,335,10,18,1977,5,DS,M,52.0,,DS,Dipodomys,spectabilis,Rodent
335,336,10,18,1977,12,DM,M,36.0,40.0,DM,Dipodomys,merriami,Rodent
336,337,10,18,1977,8,DO,F,35.0,41.0,DO,Dipodomys,ordii,Rodent
337,338,10,18,1977,12,DM,M,37.0,41.0,DM,Dipodomys,merriami,Rodent
338,339,10,18,1977,8,DS,F,49.0,,DS,Dipodomys,spectabilis,Rodent
339,340,10,18,1977,12,DM,F,36.0,39.0,DM,Dipodomys,merriami,Rodent
340,341,10,18,1977,5,DS,M,50.0,,DS,Dipodomys,spectabilis,Rodent
341,342,10,18,1977,16,DM,M,34.0,25.0,DM,Dipodomys,merriami,Rodent
342,343,10,18,1977,21,PF,,,,PF,Perognathus,flavus,Rodent
343,344,10,18,1977,3,NL,,,,NL,Neotoma,albigula,Rodent
344,345,11,12,1977,22,DM,F,34.0,45.0,DM,Dipodomys,merriami,Rodent
345,346,11,12,1977,2,DM,F,37.0,36.0,DM,Dipodomys,merriami,Rodent
346,347,11,12,1977,6,DM,F,38.0,40.0,DM,Dipodomys,merriami,Rodent
347,348,11,12,1977,13,DM,M,36.0,44.0,DM,Dipodomys,merriami,Rodent
348,349,11,12,1977,2,NL,,,,NL,Neotoma,albigula,Rodent
349,350,11,12,1977,2,DM,M,37.0,47.0,DM,Dipodomys,merriami,Rodent
350,351,11,12,1977,22,OL,,,,OL,Onychomys,leucogaster,Rodent
351,352,11,12,1977,1,DM,M,36.0,40.0,DM,Dipodomys,merriami,Rodent
352,353,11,12,1977,18,NL,,,,NL,Neotoma,albigula,Rodent
353,354,11,12,1977,2,DM,M,38.0,44.0,DM,Dipodomys,merriami,Rodent
354,355,11,12,1977,2,OT,,,,OT,Onychomys,torridus,Rodent
355,356,11,12,1977,1,DO,F,32.0,44.0,DO,Dipodomys,ordii,Rodent
356,357,11,12,1977,9,DS,F,50.0,117.0,DS,Dipodomys,spectabilis,Rodent
357,358,11,12,1977,13,PF,F,16.0,7.0,PF,Perognathus,flavus,Rodent
358,359,11,12,1977,18,DM,M,36.0,40.0,DM,Dipodomys,merriami,Rodent
359,360,11,12,1977,20,DM,F,35.0,39.0,DM,Dipodomys,merriami,Rodent
360,361,11,12,1977,2,DM,F,36.0,40.0,DM,Dipodomys,merriami,Rodent
361,362,11,12,1977,1,DS,F,51.0,121.0,DS,Dipodomys,spectabilis,Rodent
362,363,11,12,1977,2,NL,,,,NL,Neotoma,albigula,Rodent
363,364,11,12,1977,9,DM,M,37.0,46.0,DM,Dipodomys,merriami,Rodent
364,365,11,12,1977,1,DM,F,38.0,35.0,DM,Dipodomys,merriami,Rodent
365,366,11,12,1977,2,OL,,,,OL,Onychomys,leucogaster,Rodent
366,367,11,12,1977,20,DS,M,51.0,115.0,DS,Dipodomys,spectabilis,Rodent
367,368,11,12,1977,9,PF,F,16.0,7.0,PF,Perognathus,flavus,Rodent
368,369,11,12,1977,20,DM,F,36.0,39.0,DM,Dipodomys,merriami,Rodent
369,370,11,12,1977,9,DM,M,35.0,40.0,DM,Dipodomys,merriami,Rodent
370,371,11,12,1977,13,DM,M,36.0,40.0,DM,Dipodomys,merriami,Rodent
371,372,11,12,1977,22,DM,F,36.0,35.0,DM,Dipodomys,merriami,Rodent
372,373,11,12,1977,6,DM,M,34.0,36.0,DM,Dipodomys,merriami,Rodent
373,374,11,12,1977,18,DM,M,37.0,44.0,DM,Dipodomys,merriami,Rodent
374,375,11,12,1977,9,PF,F,15.0,6.0,PF,Perognathus,flavus,Rodent
375,376,11,12,1977,1,PF,F,15.0,7.0,PF,Perognathus,flavus,Rodent
376,377,11,12,1977,9,DS,F,48.0,120.0,DS,Dipodomys,spectabilis,Rodent
377,378,11,12,1977,1,DO,M,33.0,48.0,DO,Dipodomys,ordii,Rodent
378,379,11,13,1977,14,DM,M,36.0,44.0,DM,Dipodomys,merriami,Rodent
379,380,11,13,1977,17,DM,F,33.0,38.0,DM,Dipodomys,merriami,Rodent
380,381,11,13,1977,17,DS,F,48.0,118.0,DS,Dipodomys,spectabilis,Rodent
381,382,11,13,1977,17,DM,M,37.0,40.0,DM,Dipodomys,merriami,Rodent
382,383,11,13,1977,11,DS,F,52.0,126.0,DS,Dipodomys,spectabilis,Rodent
383,384,11,13,1977,11,DM,M,36.0,37.0,DM,Dipodomys,merriami,Rodent
384,385,11,13,1977,17,DS,M,50.0,132.0,DS,Dipodomys,spectabilis,Rodent
385,386,11,13,1977,21,OL,,,,OL,Onychomys,leucogaster,Rodent
386,387,11,13,1977,21,OL,,,,OL,Onychomys,leucogaster,Rodent
387,388,11,13,1977,11,DM,F,36.0,39.0,DM,Dipodomys,merriami,Rodent
388,389,11,13,1977,14,DS,F,,113.0,DS,Dipodomys,spectabilis,Rodent
389,390,11,13,1977,11,NL,,,,NL,Neotoma,albigula,Rodent
390,391,11,13,1977,11,PF,M,15.0,7.0,PF,Perognathus,flavus,Rodent
391,392,11,13,1977,11,DS,F,53.0,122.0,DS,Dipodomys,spectabilis,Rodent
392,393,11,13,1977,14,NL,,,,NL,Neotoma,albigula,Rodent
393,394,11,13,1977,4,DS,F,48.0,107.0,DS,Dipodomys,spectabilis,Rodent
394,395,11,13,1977,14,DM,M,36.0,43.0,DM,Dipodomys,merriami,Rodent
395,396,11,13,1977,14,DM,F,36.0,40.0,DM,Dipodomys,merriami,Rodent
396,397,11,13,1977,17,RM,F,16.0,7.0,RM,Reithrodontomys,megalotis,Rodent
397,398,11,13,1977,4,DS,F,50.0,115.0,DS,Dipodomys,spectabilis,Rodent
398,399,11,13,1977,17,DM,F,36.0,39.0,DM,Dipodomys,merriami,Rodent
399,400,11,13,1977,21,OL,,,,OL,Onychomys,leucogaster,Rodent
400,401,11,13,1977,3,,,,,,,,
401,402,11,13,1977,15,,,,,,,,
402,403,11,13,1977,19,,,,,,,,
403,404,11,14,1977,12,DM,M,37.0,40.0,DM,Dipodomys,merriami,Rodent
404,405,11,14,1977,12,DS,,,,DS,Dipodomys,spectabilis,Rodent
405,406,11,14,1977,12,NL,,,,NL,Neotoma,albigula,Rodent
406,407,11,14,1977,5,DS,F,50.0,116.0,DS,Dipodomys,spectabilis,Rodent
407,408,11,14,1977,8,PF,F,9.0,6.0,PF,Perognathus,flavus,Rodent
408,409,11,14,1977,12,DM,F,36.0,38.0,DM,Dipodomys,merriami,Rodent
409,410,11,14,1977,5,DS,M,53.0,137.0,DS,Dipodomys,spectabilis,Rodent
410,411,11,14,1977,5,DM,M,36.0,42.0,DM,Dipodomys,merriami,Rodent
411,412,11,14,1977,5,DS,M,52.0,126.0,DS,Dipodomys,spectabilis,Rodent
412,413,11,14,1977,8,DS,F,49.0,112.0,DS,Dipodomys,spectabilis,Rodent
413,414,11,14,1977,8,DO,F,34.0,39.0,DO,Dipodomys,ordii,Rodent
414,415,11,14,1977,5,DM,F,36.0,41.0,DM,Dipodomys,merriami,Rodent
415,416,11,14,1977,7,,,,,,,,
416,417,11,14,1977,10,,,,,,,,
417,418,11,14,1977,16,,,,,,,,
418,419,11,14,1977,23,,,,,,,,
419,420,12,10,1977,13,DM,F,38.0,48.0,DM,Dipodomys,merriami,Rodent
420,421,12,10,1977,9,DS,F,51.0,121.0,DS,Dipodomys,spectabilis,Rodent
421,422,12,10,1977,2,DM,F,37.0,42.0,DM,Dipodomys,merriami,Rodent
422,423,12,10,1977,13,DM,M,36.0,42.0,DM,Dipodomys,merriami,Rodent
423,424,12,10,1977,2,DM,M,37.0,52.0,DM,Dipodomys,merriami,Rodent
424,425,12,10,1977,20,DM,F,36.0,38.0,DM,Dipodomys,merriami,Rodent
425,426,12,10,1977,22,DM,M,36.0,45.0,DM,Dipodomys,merriami,Rodent
426,427,12,10,1977,2,DM,F,37.0,37.0,DM,Dipodomys,merriami,Rodent
427,428,12,10,1977,9,DO,F,33.0,40.0,DO,Dipodomys,ordii,Rodent
428,429,12,10,1977,1,DM,M,,38.0,DM,Dipodomys,merriami,Rodent
429,430,12,10,1977,9,PF,F,15.0,7.0,PF,Perognathus,flavus,Rodent
430,431,12,10,1977,2,OT,,,,OT,Onychomys,torridus,Rodent
431,432,12,10,1977,2,PF,,,,PF,Perognathus,flavus,Rodent
432,433,12,10,1977,9,DM,M,38.0,44.0,DM,Dipodomys,merriami,Rodent
433,434,12,10,1977,13,PF,F,16.0,7.0,PF,Perognathus,flavus,Rodent
434,435,12,10,1977,2,NL,,,,NL,Neotoma,albigula,Rodent
435,436,12,10,1977,18,DM,F,37.0,33.0,DM,Dipodomys,merriami,Rodent
436,437,12,10,1977,18,DM,F,37.0,38.0,DM,Dipodomys,merriami,Rodent
437,438,12,10,1977,2,DM,M,36.0,47.0,DM,Dipodomys,merriami,Rodent
438,439,12,10,1977,20,DM,F,36.0,39.0,DM,Dipodomys,merriami,Rodent
439,440,12,10,1977,1,PF,F,16.0,7.0,PF,Perognathus,flavus,Rodent
440,441,12,10,1977,2,OL,,,,OL,Onychomys,leucogaster,Rodent
441,442,12,10,1977,9,OT,,,,OT,Onychomys,torridus,Rodent
442,443,12,10,1977,13,DM,M,35.0,42.0,DM,Dipodomys,merriami,Rodent
443,444,12,10,1977,6,DM,M,38.0,36.0,DM,Dipodomys,merriami,Rodent
444,445,12,10,1977,9,OL,,,,OL,Onychomys,leucogaster,Rodent
445,446,12,10,1977,2,OT,,,,OT,Onychomys,torridus,Rodent
446,447,12,10,1977,18,DM,M,37.0,44.0,DM,Dipodomys,merriami,Rodent
447,448,12,10,1977,20,DS,M,51.0,116.0,DS,Dipodomys,spectabilis,Rodent
448,449,12,10,1977,2,DM,M,35.0,43.0,DM,Dipodomys,merriami,Rodent
449,450,12,10,1977,1,DO,M,33.0,45.0,DO,Dipodomys,ordii,Rodent
450,451,12,10,1977,9,DS,F,51.0,116.0,DS,Dipodomys,spectabilis,Rodent
451,452,12,10,1977,2,OT,,,,OT,Onychomys,torridus,Rodent
452,453,12,10,1977,9,DM,M,36.0,42.0,DM,Dipodomys,merriami,Rodent
453,454,12,10,1977,1,DM,F,36.0,38.0,DM,Dipodomys,merriami,Rodent
454,455,12,10,1977,7,,,,,,,,
455,456,12,10,1977,10,,,,,,,,
456,457,12,10,1977,16,,,,,,,,
457,458,12,10,1977,19,,,,,,,,
458,459,12,10,1977,23,,,,,,,,
459,460,12,11,1977,12,DS,F,,114.0,DS,Dipodomys,spectabilis,Rodent
460,461,12,11,1977,14,DM,M,36.0,41.0,DM,Dipodomys,merriami,Rodent
461,462,12,11,1977,17,DM,M,36.0,40.0,DM,Dipodomys,merriami,Rodent
462,463,12,11,1977,4,DS,M,49.0,134.0,DS,Dipodomys,spectabilis,Rodent
463,464,12,11,1977,5,DS,M,49.0,139.0,DS,Dipodomys,spectabilis,Rodent
464,465,12,11,1977,5,NL,,,,NL,Neotoma,albigula,Rodent
465,466,12,11,1977,4,DS,F,51.0,118.0,DS,Dipodomys,spectabilis,Rodent
466,467,12,11,1977,8,DO,F,32.0,41.0,DO,Dipodomys,ordii,Rodent
467,468,12,11,1977,11,DM,M,35.0,37.0,DM,Dipodomys,merriami,Rodent
468,469,12,11,1977,12,NL,,,,NL,Neotoma,albigula,Rodent
469,470,12,11,1977,4,PF,M,15.0,6.0,PF,Perognathus,flavus,Rodent
470,471,12,11,1977,5,OT,,,,OT,Onychomys,torridus,Rodent
471,472,12,11,1977,11,DS,F,49.0,127.0,DS,Dipodomys,spectabilis,Rodent
472,473,12,11,1977,21,OT,,,,OT,Onychomys,torridus,Rodent
473,474,12,11,1977,8,PF,F,15.0,6.0,PF,Perognathus,flavus,Rodent
474,475,12,11,1977,11,NL,,,,NL,Neotoma,albigula,Rodent
475,476,12,11,1977,8,DS,F,,120.0,DS,Dipodomys,spectabilis,Rodent
476,477,12,11,1977,17,DS,F,47.0,115.0,DS,Dipodomys,spectabilis,Rodent
477,478,12,11,1977,3,OT,,,,OT,Onychomys,torridus,Rodent
478,479,12,11,1977,14,DM,F,36.0,40.0,DM,Dipodomys,merriami,Rodent
479,480,12,11,1977,14,DS,F,47.0,114.0,DS,Dipodomys,spectabilis,Rodent
480,481,12,11,1977,17,DM,F,35.0,37.0,DM,Dipodomys,merriami,Rodent
481,482,12,11,1977,17,DM,M,37.0,46.0,DM,Dipodomys,merriami,Rodent
482,483,12,11,1977,8,DS,M,49.0,149.0,DS,Dipodomys,spectabilis,Rodent
483,484,12,11,1977,11,DM,F,37.0,38.0,DM,Dipodomys,merriami,Rodent
484,485,12,11,1977,11,DS,M,52.0,127.0,DS,Dipodomys,spectabilis,Rodent
485,486,12,11,1977,14,NL,,,,NL,Neotoma,albigula,Rodent
486,487,12,11,1977,12,DM,F,38.0,36.0,DM,Dipodomys,merriami,Rodent
487,488,12,11,1977,12,DM,M,37.0,41.0,DM,Dipodomys,merriami,Rodent
488,489,12,11,1977,11,OT,,,,OT,Onychomys,torridus,Rodent
489,490,12,11,1977,14,DM,M,37.0,44.0,DM,Dipodomys,merriami,Rodent
490,491,12,11,1977,11,DS,M,48.0,138.0,DS,Dipodomys,spectabilis,Rodent
491,492,12,11,1977,12,DS,M,49.0,110.0,DS,Dipodomys,spectabilis,Rodent
492,493,12,11,1977,4,DS,F,49.0,110.0,DS,Dipodomys,spectabilis,Rodent
493,494,12,11,1977,4,OT,,,,OT,Onychomys,torridus,Rodent
494,495,12,11,1977,17,NL,,,,NL,Neotoma,albigula,Rodent
495,496,12,11,1977,17,DM,F,36.0,37.0,DM,Dipodomys,merriami,Rodent
496,497,12,11,1977,5,OT,,,,OT,Onychomys,torridus,Rodent
497,498,12,11,1977,3,PF,M,16.0,7.0,PF,Perognathus,flavus,Rodent
498,499,12,11,1977,11,DS,F,51.0,121.0,DS,Dipodomys,spectabilis,Rodent
499,500,12,11,1977,21,OT,,,,OT,Onychomys,torridus,Rodent
500,501,12,11,1977,21,OT,,,,OT,Onychomys,torridus,Rodent
501,502,12,11,1977,5,DM,F,36.0,43.0,DM,Dipodomys,merriami,Rodent
502,503,12,11,1977,15,,,,,,,,
503,504,1,8,1978,3,OL,,,,OL,Onychomys,leucogaster,Rodent
504,505,1,8,1978,13,DM,M,36.0,43.0,DM,Dipodomys,merriami,Rodent
505,506,1,8,1978,2,NL,,,,NL,Neotoma,albigula,Rodent
506,507,1,8,1978,2,DM,M,35.0,44.0,DM,Dipodomys,merriami,Rodent
507,508,1,8,1978,20,DM,F,36.0,36.0,DM,Dipodomys,merriami,Rodent
508,509,1,8,1978,3,NL,,,,NL,Neotoma,albigula,Rodent
509,510,1,8,1978,13,PF,F,16.0,8.0,PF,Perognathus,flavus,Rodent
510,511,1,8,1978,2,DM,M,36.0,38.0,DM,Dipodomys,merriami,Rodent
511,512,1,8,1978,9,DS,F,48.0,122.0,DS,Dipodomys,spectabilis,Rodent
512,513,1,8,1978,2,OL,,,,OL,Onychomys,leucogaster,Rodent
513,514,1,8,1978,9,PF,M,16.0,7.0,PF,Perognathus,flavus,Rodent
514,515,1,8,1978,9,DO,F,,42.0,DO,Dipodomys,ordii,Rodent
515,516,1,8,1978,9,DM,M,38.0,46.0,DM,Dipodomys,merriami,Rodent
516,517,1,8,1978,2,PE,M,26.0,22.0,PE,Peromyscus,eremicus,Rodent
517,518,1,8,1978,2,DM,M,36.0,38.0,DM,Dipodomys,merriami,Rodent
518,519,1,8,1978,2,DM,M,38.0,48.0,DM,Dipodomys,merriami,Rodent
519,520,1,8,1978,3,PF,M,15.0,7.0,PF,Perognathus,flavus,Rodent
520,521,1,8,1978,2,DM,M,36.0,43.0,DM,Dipodomys,merriami,Rodent
521,522,1,8,1978,2,DM,F,37.0,35.0,DM,Dipodomys,merriami,Rodent
522,523,1,8,1978,2,DM,M,36.0,43.0,DM,Dipodomys,merriami,Rodent
523,524,1,8,1978,20,DM,,,,DM,Dipodomys,merriami,Rodent
524,525,1,8,1978,6,DM,M,34.0,36.0,DM,Dipodomys,merriami,Rodent
525,526,1,8,1978,9,DS,F,51.0,117.0,DS,Dipodomys,spectabilis,Rodent
526,527,1,8,1978,2,DM,F,37.0,37.0,DM,Dipodomys,merriami,Rodent
527,528,1,8,1978,20,DS,M,51.0,122.0,DS,Dipodomys,spectabilis,Rodent
528,529,1,8,1978,9,DM,M,36.0,43.0,DM,Dipodomys,merriami,Rodent
529,530,1,8,1978,13,DM,M,37.0,42.0,DM,Dipodomys,merriami,Rodent
530,531,1,8,1978,20,NL,,,,NL,Neotoma,albigula,Rodent
531,532,1,8,1978,2,PF,F,,7.0,PF,Perognathus,flavus,Rodent
532,533,1,8,1978,2,DM,M,,45.0,DM,Dipodomys,merriami,Rodent
533,534,1,8,1978,2,OT,,,,OT,Onychomys,torridus,Rodent
534,535,1,8,1978,7,,,,,,,,
535,536,1,8,1978,22,,,,,,,,
536,537,1,9,1978,14,OT,,,,OT,Onychomys,torridus,Rodent
537,538,1,9,1978,17,DM,M,36.0,40.0,DM,Dipodomys,merriami,Rodent
538,539,1,9,1978,17,DM,F,34.0,37.0,DM,Dipodomys,merriami,Rodent
539,540,1,9,1978,17,DS,F,47.0,117.0,DS,Dipodomys,spectabilis,Rodent
540,541,1,9,1978,11,DM,M,36.0,40.0,DM,Dipodomys,merriami,Rodent
541,542,1,9,1978,1,DM,M,36.0,40.0,DM,Dipodomys,merriami,Rodent
542,543,1,9,1978,4,DS,M,49.0,132.0,DS,Dipodomys,spectabilis,Rodent
543,544,1,9,1978,14,OL,,,,OL,Onychomys,leucogaster,Rodent
544,545,1,9,1978,1,DM,F,38.0,36.0,DM,Dipodomys,merriami,Rodent
545,546,1,9,1978,11,NL,,,,NL,Neotoma,albigula,Rodent
546,547,1,9,1978,8,OT,,,,OT,Onychomys,torridus,Rodent
547,548,1,9,1978,8,DS,M,53.0,150.0,DS,Dipodomys,spectabilis,Rodent
548,549,1,9,1978,11,DM,M,38.0,44.0,DM,Dipodomys,merriami,Rodent
549,550,1,9,1978,14,DM,F,36.0,40.0,DM,Dipodomys,merriami,Rodent
550,551,1,9,1978,4,DS,F,50.0,126.0,DS,Dipodomys,spectabilis,Rodent
551,552,1,9,1978,11,DS,F,51.0,122.0,DS,Dipodomys,spectabilis,Rodent
552,553,1,9,1978,8,DS,F,50.0,136.0,DS,Dipodomys,spectabilis,Rodent
553,554,1,9,1978,14,NL,,,,NL,Neotoma,albigula,Rodent
554,555,1,9,1978,14,DS,F,48.0,116.0,DS,Dipodomys,spectabilis,Rodent
555,556,1,9,1978,17,DM,F,36.0,38.0,DM,Dipodomys,merriami,Rodent
556,557,1,9,1978,11,DM,F,37.0,39.0,DM,Dipodomys,merriami,Rodent
557,558,1,9,1978,1,DS,F,49.0,135.0,DS,Dipodomys,spectabilis,Rodent
558,559,1,9,1978,14,DM,M,36.0,46.0,DM,Dipodomys,merriami,Rodent
559,560,1,9,1978,17,DS,M,50.0,133.0,DS,Dipodomys,spectabilis,Rodent
560,561,1,9,1978,11,DS,M,53.0,136.0,DS,Dipodomys,spectabilis,Rodent
561,562,1,9,1978,19,,,,,,,,
562,563,1,9,1978,23,,,,,,,,
563,564,1,10,1978,18,DS,F,51.0,141.0,DS,Dipodomys,spectabilis,Rodent
564,565,1,10,1978,12,NL,,,,NL,Neotoma,albigula,Rodent
565,566,1,10,1978,18,DM,F,36.0,38.0,DM,Dipodomys,merriami,Rodent
566,567,1,10,1978,12,DM,F,36.0,35.0,DM,Dipodomys,merriami,Rodent
567,568,1,10,1978,21,OT,,,,OT,Onychomys,torridus,Rodent
568,569,1,10,1978,5,DS,M,,135.0,DS,Dipodomys,spectabilis,Rodent
569,570,1,10,1978,5,OT,,,,OT,Onychomys,torridus,Rodent
570,571,1,10,1978,18,DM,F,,33.0,DM,Dipodomys,merriami,Rodent
571,572,1,10,1978,18,DM,M,38.0,51.0,DM,Dipodomys,merriami,Rodent
572,573,1,10,1978,5,DS,F,,122.0,DS,Dipodomys,spectabilis,Rodent
573,574,1,10,1978,18,DM,F,34.0,33.0,DM,Dipodomys,merriami,Rodent
574,575,1,10,1978,18,DM,M,38.0,47.0,DM,Dipodomys,merriami,Rodent
575,576,1,10,1978,18,DM,M,36.0,49.0,DM,Dipodomys,merriami,Rodent
576,577,1,10,1978,21,OT,,,,OT,Onychomys,torridus,Rodent
577,578,1,10,1978,18,DM,M,,46.0,DM,Dipodomys,merriami,Rodent
578,579,1,10,1978,5,DM,F,,45.0,DM,Dipodomys,merriami,Rodent
579,580,1,10,1978,12,DM,M,,41.0,DM,Dipodomys,merriami,Rodent
580,581,1,10,1978,10,,,,,,,,
581,582,1,10,1978,15,,,,,,,,
582,583,1,10,1978,16,,,,,,,,
583,584,2,18,1978,3,OT,M,,24.0,OT,Onychomys,torridus,Rodent
584,585,2,18,1978,2,DS,M,53.0,157.0,DS,Dipodomys,spectabilis,Rodent
585,586,2,18,1978,13,DM,M,35.0,51.0,DM,Dipodomys,merriami,Rodent
586,587,2,18,1978,2,OX,,,,OX,Onychomys,sp.,Rodent
587,588,2,18,1978,2,NL,M,,218.0,NL,Neotoma,albigula,Rodent
588,589,2,18,1978,20,DM,F,39.0,38.0,DM,Dipodomys,merriami,Rodent
589,590,2,18,1978,2,PF,F,16.0,7.0,PF,Perognathus,flavus,Rodent
590,591,2,18,1978,6,DM,F,38.0,,DM,Dipodomys,merriami,Rodent
591,592,2,18,1978,22,DM,M,39.0,45.0,DM,Dipodomys,merriami,Rodent
592,593,2,18,1978,2,DM,M,38.0,52.0,DM,Dipodomys,merriami,Rodent
593,594,2,18,1978,9,DM,M,38.0,50.0,DM,Dipodomys,merriami,Rodent
594,595,2,18,1978,2,DM,M,37.0,51.0,DM,Dipodomys,merriami,Rodent
595,596,2,18,1978,9,DS,F,,126.0,DS,Dipodomys,spectabilis,Rodent
596,597,2,18,1978,20,DM,F,33.0,39.0,DM,Dipodomys,merriami,Rodent
597,598,2,18,1978,2,OT,F,,24.0,OT,Onychomys,torridus,Rodent
598,599,2,18,1978,3,OT,F,15.0,23.0,OT,Onychomys,torridus,Rodent
599,600,2,18,1978,2,DM,F,37.0,40.0,DM,Dipodomys,merriami,Rodent
600,601,2,18,1978,2,DM,M,36.0,41.0,DM,Dipodomys,merriami,Rodent
601,602,2,18,1978,13,DM,M,37.0,46.0,DM,Dipodomys,merriami,Rodent
602,603,2,18,1978,2,OT,M,,25.0,OT,Onychomys,torridus,Rodent
603,604,2,18,1978,2,PE,M,22.0,25.0,PE,Peromyscus,eremicus,Rodent
604,605,2,18,1978,19,,,,,,,,
605,606,2,18,1978,23,,,,,,,,
606,607,2,19,1978,5,DM,F,36.0,39.0,DM,Dipodomys,merriami,Rodent
607,608,2,19,1978,17,DM,F,34.0,42.0,DM,Dipodomys,merriami,Rodent
608,609,2,19,1978,4,DS,F,49.0,,DS,Dipodomys,spectabilis,Rodent
609,610,2,19,1978,17,DM,M,37.0,39.0,DM,Dipodomys,merriami,Rodent
610,611,2,19,1978,21,OT,F,20.0,23.0,OT,Onychomys,torridus,Rodent
611,612,2,19,1978,4,DS,,,,DS,Dipodomys,spectabilis,Rodent
612,613,2,19,1978,5,DS,M,49.0,,DS,Dipodomys,spectabilis,Rodent
613,614,2,19,1978,4,DS,F,49.0,124.0,DS,Dipodomys,spectabilis,Rodent
614,615,2,19,1978,5,DS,F,49.0,114.0,DS,Dipodomys,spectabilis,Rodent
615,616,2,19,1978,11,DM,M,36.0,44.0,DM,Dipodomys,merriami,Rodent
616,617,2,19,1978,11,DM,M,38.0,48.0,DM,Dipodomys,merriami,Rodent
617,618,2,19,1978,14,DS,F,47.0,,DS,Dipodomys,spectabilis,Rodent
618,619,2,19,1978,14,DM,F,39.0,44.0,DM,Dipodomys,merriami,Rodent
619,620,2,19,1978,8,DS,F,49.0,132.0,DS,Dipodomys,spectabilis,Rodent
620,621,2,19,1978,4,PF,,,,PF,Perognathus,flavus,Rodent
621,622,2,19,1978,17,DS,F,46.0,137.0,DS,Dipodomys,spectabilis,Rodent
622,623,2,19,1978,21,OT,,,,OT,Onychomys,torridus,Rodent
623,624,2,19,1978,4,DM,M,35.0,39.0,DM,Dipodomys,merriami,Rodent
624,625,2,19,1978,5,DM,F,35.0,56.0,DM,Dipodomys,merriami,Rodent
625,626,2,19,1978,17,OL,F,20.0,35.0,OL,Onychomys,leucogaster,Rodent
626,627,2,19,1978,17,DM,,,,DM,Dipodomys,merriami,Rodent
627,628,2,19,1978,11,DM,,,,DM,Dipodomys,merriami,Rodent
628,629,2,19,1978,14,NL,,,197.0,NL,Neotoma,albigula,Rodent
629,630,2,19,1978,5,OT,F,18.0,22.0,OT,Onychomys,torridus,Rodent
630,631,2,19,1978,5,OT,M,20.0,25.0,OT,Onychomys,torridus,Rodent
631,632,2,19,1978,7,,,,,,,,
632,633,2,19,1978,8,DS,M,55.0,154.0,DS,Dipodomys,spectabilis,Rodent
633,634,2,19,1978,10,,,,,,,,
634,635,2,20,1978,15,DM,M,38.0,49.0,DM,Dipodomys,merriami,Rodent
635,636,2,20,1978,18,DM,F,36.0,44.0,DM,Dipodomys,merriami,Rodent
636,637,2,20,1978,18,DM,F,38.0,35.0,DM,Dipodomys,merriami,Rodent
637,638,2,20,1978,12,DM,F,37.0,36.0,DM,Dipodomys,merriami,Rodent
638,639,2,20,1978,1,DM,F,35.0,39.0,DM,Dipodomys,merriami,Rodent
639,640,2,20,1978,12,DS,F,50.0,133.0,DS,Dipodomys,spectabilis,Rodent
640,641,2,20,1978,15,DM,M,38.0,50.0,DM,Dipodomys,merriami,Rodent
641,642,2,20,1978,1,DM,M,36.0,43.0,DM,Dipodomys,merriami,Rodent
642,643,2,20,1978,15,DM,F,35.0,40.0,DM,Dipodomys,merriami,Rodent
643,644,2,20,1978,18,DM,M,38.0,45.0,DM,Dipodomys,merriami,Rodent
644,645,2,20,1978,12,DM,M,38.0,44.0,DM,Dipodomys,merriami,Rodent
645,646,2,20,1978,18,NL,M,32.0,228.0,NL,Neotoma,albigula,Rodent
646,647,2,20,1978,1,DS,F,52.0,144.0,DS,Dipodomys,spectabilis,Rodent
647,648,2,20,1978,16,DM,F,37.0,46.0,DM,Dipodomys,merriami,Rodent
648,649,2,20,1978,16,DM,M,35.0,48.0,DM,Dipodomys,merriami,Rodent
649,650,3,11,1978,2,PF,F,15.0,7.0,PF,Perognathus,flavus,Rodent
650,651,3,11,1978,20,DM,M,38.0,45.0,DM,Dipodomys,merriami,Rodent
651,652,3,11,1978,2,PF,M,14.0,8.0,PF,Perognathus,flavus,Rodent
652,653,3,11,1978,22,DS,F,47.0,133.0,DS,Dipodomys,spectabilis,Rodent
653,654,3,11,1978,22,DM,F,37.0,40.0,DM,Dipodomys,merriami,Rodent
